Gene Name,Product Annotation,BaseMean,BaseMeanA,BaseMeanB,Fold Change,log2 Fold-Change,P-value,FDR,Effect
ramA,transcriptional activator RamA,57.41611231,125.1295332,12.27383174,0.098089008,-3.349764719,0.009303516,0.072262462,Downregulated
rcsF,RcsF protein,63.58294141,134.1354924,16.5479074,0.123367105,-3.018970332,1.89E-05,0.000388108,Downregulated
recG,ATP-dependent DNA helicase,78.20679721,16.91665335,119.0668931,7.03844257,2.815256232,0.008194968,0.064806641,Upregulated
recR,recombination protein RecR,33.09653232,12.05755679,47.12251601,3.908131377,1.966478966,0.00023394,0.00348512,Upregulated
relB,antitoxin protein,7.811642422,17.64690165,1.254802936,0.071106133,-3.81388219,0.00723127,0.059115631,Downregulated
repA2,DNA replication,261.9687692,597.3961794,38.35049578,0.064196085,-3.961370878,1.44E-25,1.28E-22,Downregulated
rfaH,transcriptional activator,94.62982711,212.5172069,16.03824055,0.075467962,-3.72799187,0,0,Downregulated
rfaQ,lipopolysaccharide core biosynthesis protein,48.9592684,97.24050652,16.77177631,0.172477262,-2.535521914,0.000170613,0.002688691,Downregulated
rfbB,"dTDP-glucose 4,6-dehydratase",55.33059265,113.5046205,16.5479074,0.145790606,-2.778030333,0.00415465,0.038541007,Downregulated
rfc,O-antigen polymerase,484.733181,954.5168011,171.544101,0.179718262,-2.476191076,3.23E-12,3.77E-10,Downregulated
rhaT,L rhamnose-proton symporter,37.51518307,12.96935346,53.87906948,4.154337348,2.054618373,0.000404097,0.005683424,Upregulated
rho,transcription termination factor,1118.938909,2559.25857,158.7258014,0.062020229,-4.011117348,9.46E-06,0.000220518,Downregulated
ribA,GTP cyclohydrolase II,44.64442264,94.31801312,11.52869566,0.122232173,-3.03230403,0.001190217,0.013561011,Downregulated
ribB,"3,4-dihydroxy-2-butanone 4-phosphate synthase",56.22195334,115.7504227,16.53630708,0.142861742,-2.807308473,0.000365509,0.005191879,Downregulated
rimJ,ribosomal-protein-alanine acetyltransferase,19.34761728,46.48683879,1.254802936,0.026992649,-5.211289608,0.005593689,0.048712017,Downregulated
rnpA,"RNase P, protein component",99.13558165,232.428115,10.27389272,0.044202453,-4.499729771,5.73E-09,3.21E-07,Downregulated
rpiA,Ribose-5-phosphate isomerase A,81.29094003,143.854203,39.58209807,0.275154269,-1.861687383,0.000571628,0.007432294,Downregulated
rpl32,50S ribosomal protein L32. Chloroplast 50S ribosomal protein L32.,38.81168609,69.9806461,18.03237941,0.257676664,-1.956366209,0.009705458,0.074325167,Downregulated
rplM,50S ribosomal subunit protein L13,187.9431939,400.3848084,46.31545089,0.115677343,-3.111821772,3.29E-22,2.39E-19,Downregulated
rplU,50S ribosomal subunit protein L21,180.0941755,385.9801788,42.83684003,0.110981968,-3.171602798,1.99E-06,6.01E-05,Downregulated
rplX,50S ribosomal subunit protein L24,88.01268096,148.6763217,47.57025383,0.319958506,-1.644043272,0.006014225,0.051483022,Downregulated
rpmH,50s ribosomal protein l34,89.44130884,198.4369074,16.77757647,0.084548669,-3.56407414,2.21E-06,6.58E-05,Downregulated
rpoE,RNA polymerase sigma-E factor (sigma-24),154.7494986,311.7713574,50.06825938,0.160592877,-2.638520187,0.009854283,0.075200709,Downregulated
rpoH,RNA polymerase sigma-32 factor,192.7756721,369.268196,75.11398939,0.203413102,-2.297515484,0.001212662,0.013768765,Downregulated
rppH,RNA pyrophosphohydrolase,36.59655668,69.33363575,14.77183729,0.213054416,-2.230706139,0.009785781,0.074765192,Downregulated
rps16,30S ribosomal protein S16. Chloroplast 30S ribosomal protein S16.,121.6536034,261.7094013,28.28307148,0.108070522,-3.209955043,5.16E-16,1.02E-13,Downregulated
rpsG,30S ribosomal subunit protein S7,102.4586449,185.9089356,46.82511774,0.251871259,-1.989241587,0.010617861,0.07905832,Downregulated
rpsL,30S ribosomal subunit protein S12,235.4198766,508.5303885,53.34620198,0.104902683,-3.252876522,1.17E-20,6.40E-18,Downregulated
rpsU,30S ribosomal subunit protein S21,26.16460256,63.52930199,1.254802936,0.019751562,-5.661889453,0.001156292,0.013250983,Downregulated
rseA,sigma-E factor negative regulatory protein,234.8490974,508.2559456,52.57786525,0.103447615,-3.273027715,0.001156928,0.013250983,Downregulated
rseB,sigma-E factor regulatory protein RseB precursor,75.60302823,152.2034758,24.53606316,0.161205669,-2.633025615,0.011890878,0.086792792,Downregulated
rspA,starvation sensing protein RspA,12.62161883,2.967777154,19.05751327,6.421477181,2.68290521,4.76E-08,2.15E-06,Upregulated
ruvC,Crossover junction endodeoxyribonuclease ruvC,7.440183437,3.54282336,10.03842349,2.833453003,1.502561273,0.000535362,0.007044807,Upregulated
safC,salmonella atypical fimbria outer membrane usher,64.80395425,21.76004173,93.49989593,4.296861977,2.103283436,0.014251768,0.099686165,Upregulated
samB,putative transposase,295.7644702,555.7439057,122.4448466,0.220326027,-2.182288167,0.001536873,0.016927051,Downregulated
sapF,peptide transport system ATP-binding protein SapF,35.30278175,13.45556772,49.86759111,3.70609343,1.889899252,1.34E-08,6.81E-07,Upregulated
sciI,conserved hypothetical protein (SPI-6 associated),25.71579729,8.64595397,37.09569284,4.290526294,2.101154626,0.002469058,0.025550065,Upregulated
sciK1,conserved hypothetical protein (SPI-6 associated),9.19923369,1.940631931,14.03830153,7.233881556,2.854769976,0.002505827,0.025889585,Upregulated
sciX,conserved hypothetical protein (SPI-6 associated),50.66137583,108.242692,12.27383174,0.113391782,-3.140612008,0.006441348,0.054311283,Downregulated
sdaA,L-serine deaminase 1,75.98721187,138.1237002,34.56288633,0.250231396,-1.998665282,0.010731938,0.079576954,Downregulated
sdaC,putative serine transporter,361.7038619,722.1328947,121.41784,0.168137805,-2.572283949,0.012649596,0.091412554,Downregulated
sdhB,succinate dehydrogenase iron-sulfur protein,53.61384567,94.58381476,26.30053295,0.278065893,-1.846501296,0.005913553,0.050820813,Downregulated
sdhC,succinate dehydrogenase cytochrome b-556 subunit,163.9917506,383.2927116,17.79111001,0.04641651,-4.429218135,1.25E-16,3.03E-14,Downregulated
sdiA,cell-division regulatory protein,45.07102729,75.85607299,24.54766348,0.323608414,-1.627678975,3.97E-06,0.000104652,Downregulated
secE,preprotein translocase SecE subunit,40.03807837,74.92013096,16.78337663,0.224016915,-2.158320422,0.008017444,0.063871844,Downregulated
sfsA,Sugar fermentation stimulation protein homolog.,47.73401615,97.5130878,14.54796838,0.149189906,-2.744778169,0.009727474,0.074406646,Downregulated
sgaA,probable sugar phosphotransferase,7.53519326,1.544939664,11.52869566,7.462230357,2.899606896,0.000189698,0.002926,Upregulated
sicP,chaperone (associated with virulence),95.99877086,234.3503139,3.764408808,0.016063169,-5.960099607,1.90E-06,5.74E-05,Downregulated
sigD,cell invasion protein,522.3074857,1265.18281,27.05726936,0.021386055,-5.547185801,9.53E-06,0.000221085,Downregulated
sinR,LysR-family transcriptional regulator (SPI-6 associated),68.41269541,135.3279474,23.8025274,0.175887744,-2.507273135,0.009886054,0.075263639,Downregulated
sipA,pathogenicity island 1 effector protein,360.731058,855.9483315,30.58620893,0.035733709,-4.806570507,0.000874389,0.010570248,Downregulated
sipB,pathogenicity island 1 effector protein,303.1531161,702.2392509,37.09569284,0.052824864,-4.242639045,0.00127522,0.014354458,Downregulated
sipC,pathogenicity island 1 effector protein,371.270975,865.4337774,41.82910665,0.048333111,-4.370844338,2.59E-06,7.34E-05,Downregulated
sirA,invasion response-regulator,68.16334302,147.115497,15.5285737,0.105553623,-3.243951997,4.97E-09,2.90E-07,Downregulated
SL0155,probable secreted protein,7.348531202,0.313784242,12.03836251,38.36509581,5.261722453,0.000496656,0.006642388,Upregulated
SL0160,HNH endonuclease,280.4912096,618.1914121,55.35774133,0.089547898,-3.481196627,1.82E-05,0.000379577,Downregulated
SL0161,conserved hypothetical protein,57.25592281,124.7290594,12.27383174,0.098403947,-3.345140007,6.83E-08,3.02E-06,Downregulated
SL0234,putative secreted chitinase,44.15901079,14.16808368,64.1529622,4.52799148,2.178871244,4.33E-07,1.57E-05,Upregulated
SL0286A,conserved hypothetical protein (SPI-6 associated),31.27169231,74.41482196,2.509605872,0.033724543,-4.890057291,4.06E-05,0.000770271,Downregulated
SL0294,transposase (pseudogene),1.558319862,0.131390846,2.509605872,19.10030983,4.255524136,0.005212248,0.046002837,Upregulated
SL0326,putative fumarylacetoacetate (faa) hydrolase,19.50832571,6.302705844,28.31207229,4.492050398,2.167374114,1.82E-05,0.000379577,Upregulated
SL0339,possible transmembrane regulator,68.14433081,129.7923235,27.04566903,0.208376492,-2.262735567,0.000240313,0.003555761,Downregulated
SL0361,probable secreted protein,46.20348981,109.8621113,3.764408808,0.03426485,-4.867126802,0.001129859,0.013009288,Downregulated
SL0397,probable peroxidase,808.2122085,1749.06633,180.9761276,0.103470134,-3.272713691,0.007138218,0.058574586,Downregulated
SL0448,conserved hypothetical protein,16.64920904,39.74081819,1.254802936,0.031574663,-4.98508886,0.010625728,0.07905832,Downregulated
SL0464,putative membrane protein,60.95661347,111.8230301,27.04566903,0.24186135,-2.047747853,0.000634133,0.008115914,Downregulated
SL0555,conserved hypothetical protein,78.70506129,130.237184,44.35031284,0.340534949,-1.554125224,0.012813049,0.092491548,Downregulated
SL0565,putative protein,13.51367515,2.198009423,21.05745229,9.580237499,3.260061422,2.14E-09,1.32E-07,Upregulated
SL0600,molybdopterin-containing oxidoreductase iron-sulfur subunit,9.000963054,3.327159745,12.78349859,3.842165562,1.941919687,0.001802919,0.019361396,Upregulated
SL0656,haemolysin-related protein,55.55811736,98.32678985,27.04566903,0.275059006,-1.862186957,0.010252049,0.077067128,Downregulated
SL0736,putative exported protein,61.7380737,146.8163666,5.019211744,0.034187004,-4.870408184,0.000153086,0.002457706,Downregulated
SL0747,ABC transporter permease (FecCD_family),24.44284188,4.345861311,37.84082893,8.70732548,3.122229652,6.52E-09,3.58E-07,Upregulated
SL0792,putative inner membrane protein,33.19502237,14.18598631,45.86771307,3.233311527,1.693012517,3.89E-08,1.82E-06,Upregulated
SL0818,conserved hypothetical protein,53.01806701,123.1341455,6.27401468,0.05095268,-4.294698166,1.36E-05,0.000303255,Downregulated
SL0829,conserved hypothetical protein,469.04937,1063.682049,72.62758416,0.068279411,-3.872405569,1.79E-07,7.07E-06,Downregulated
SL0836,putative inner membrane protein,71.95987155,170.4886569,6.27401468,0.036800188,-4.76414304,0.004750969,0.042739117,Downregulated
SL0868,probable lipoprotein,220.9225871,527.502007,16.53630708,0.03134833,-4.995467593,1.53E-29,1.66E-26,Downregulated
SL0876,prismane protein homolog (hybrid-cluster protein),65.3609995,19.4811396,95.94757277,4.925151954,2.300168236,0.009549157,0.073472337,Upregulated
SL0892,inner membrane protein,92.03634859,186.5311596,29.03980789,0.155683415,-2.683312835,0.008588437,0.067591306,Downregulated
SL0924,conserved hypothetical protein,38.42548732,77.67037117,12.26223142,0.157875278,-2.663142823,0.000182609,0.002830002,Downregulated
SL0933,putative exported protein,152.8783312,333.3253063,32.58034779,0.097743397,-3.354856942,1.14E-12,1.49E-10,Downregulated
SL0944,predicted bacteriophage protein,7.991922228,0.804557679,12.78349859,15.88885287,3.989943065,4.22E-07,1.54E-05,Upregulated
SL0945,predicted bacteriophage protein,23.33232096,2.687263132,37.09569284,13.80426517,3.787042187,3.87E-17,1.15E-14,Upregulated
SL0949,predicted bacteriophage protein,7.883039383,1.296850845,12.27383174,9.464335696,3.242501246,0.000748961,0.009347722,Upregulated
SL0976,predicted bacteriophage protein,5.902064176,1.579729611,8.783620552,5.560205043,2.475138086,2.35E-05,0.00047322,Upregulated
SL0979,predicted bacteriophage protein,3.23195291,0.55106466,5.019211744,9.108208366,3.187167296,0.000365732,0.005191879,Upregulated
SL0989,bacteriophage tail fibre assembly protein,11.62874668,3.896801751,16.78337663,4.30696189,2.106670558,0.004542502,0.04116098,Upregulated
SL1019,conserved hypothetical protein,46.42572738,98.78867545,11.51709533,0.116583154,-3.100568761,2.59E-05,0.000514735,Downregulated
SL1031,conserved hypothetical protein,298.8431182,697.9275711,32.78681622,0.046977391,-4.411889606,0.008018163,0.063871844,Downregulated
SL1032,hypothetical protein,121.9663587,262.4825894,28.28887165,0.107774278,-3.213915193,0.004039485,0.037970498,Downregulated
SL1048,hypothetical protein,22.93165675,7.332215811,33.33128404,4.545867838,2.184555741,1.89E-07,7.36E-06,Upregulated
SL1059,conserved hypothetical protein,101.503501,197.7794098,37.31956175,0.188692856,-2.405888289,0.010775361,0.079808453,Downregulated
SL1065,putative transcriptional regulator,187.0355286,396.5866447,47.3347846,0.119355468,-3.066663433,6.50E-16,1.21E-13,Downregulated
SL1067,conserved hypothetical protein,17.6327183,7.966708224,24.07672502,3.022167292,1.595583523,2.57E-06,7.34E-05,Upregulated
SL1094,Hypothetical UPF0312 protein <ORFName> precursor.,23.25239633,10.01626918,32.0764811,3.202438005,1.679170642,0.000192635,0.002964318,Upregulated
SL1098,conserved hypothetical protein,111.3319149,274.5653784,2.509605872,0.009140285,-6.773545098,3.39E-12,3.89E-10,Downregulated
SL1127,conserved hypothetical protein,81.14214848,169.051185,22.53612414,0.133309472,-2.907148808,1.34E-07,5.41E-06,Downregulated
SL1147,conserved hypothetical protein,106.6300545,253.0465015,9.019089785,0.035642025,-4.810276876,1.11E-09,7.39E-08,Downregulated
SL1149,putative secreted protein,60.65114413,126.8233997,16.53630708,0.130388454,-2.939111966,0.000472223,0.006447467,Downregulated
SL1150,putative TetR-family regulatory protein,357.0858384,872.7748477,13.29316544,0.015230922,-6.036852932,2.67E-17,8.32E-15,Downregulated
SL1151,putative secreted protein,95.05060481,197.075409,27.03406871,0.137176266,-2.865897205,1.01E-13,1.41E-11,Downregulated
SL1166,putative transposase,16.06147131,6.332091591,22.54772446,3.56086518,1.832227814,0.001478925,0.016393508,Upregulated
SL1177,predicted bacteriophage protein,55.8741446,134.8032486,3.254741957,0.024144388,-5.372168286,2.01E-09,1.25E-07,Downregulated
SL1195,putative ABC transport ATP-binding subunit,14.18967703,5.77021853,19.80264936,3.431871645,1.778995596,0.000173656,0.002710523,Upregulated
SL1213,predicted bacteriophage protein,48.21926642,101.3729182,12.78349859,0.126103686,-2.987317654,0.000366766,0.005191879,Downregulated
SL1218,conserved hypothetical membrane protein,125.0268053,254.7054663,38.57436469,0.151446945,-2.723115621,8.09E-09,4.30E-07,Downregulated
SL1220,conserved hypothetical protein,305.2329502,668.8221391,62.84015765,0.093956456,-3.411863899,0.003357844,0.032630463,Downregulated
SL1231,putative nitroreductase,36.75768132,67.83684249,16.03824055,0.236423748,-2.080553138,4.27E-06,0.000111371,Downregulated
SL1235,putative exported protein,54.0717485,129.532758,3.764408808,0.029061443,-5.104749872,9.65E-08,4.13E-06,Downregulated
SL1236,putative MutT-family protein,25.72740992,60.554116,2.509605872,0.041444018,-4.592692311,0.002001397,0.021214159,Downregulated
SL1262,putative outer membrane protein,48.26624646,93.6083468,18.03817957,0.19269841,-2.375583429,0.002218509,0.023177397,Downregulated
SL1300,conserved hypothetical protein,190.609457,440.837252,23.79092708,0.053967597,-4.211762745,2.38E-19,1.04E-16,Downregulated
SL1306,conserved hypothetical protein,41.03839439,12.75436456,59.89441428,4.695993595,2.231430441,0.013798556,0.097665103,Upregulated
SL1322,conserved hypothetical protein,111.026909,239.2341773,25.55539686,0.106821681,-3.226723608,2.28E-06,6.73E-05,Downregulated
SL1364,putative secreted protein,266.2932859,592.831433,48.60118785,0.081981462,-3.608558464,1.59E-06,5.03E-05,Downregulated
SL1392,putative membrane protein,40.133823,84.92371841,10.27389272,0.120977895,-3.047184627,0.000873967,0.010570248,Downregulated
SL1393,conserved hypothetical protein,61.4332571,130.6608865,15.28150414,0.11695546,-3.095968875,5.57E-05,0.001022774,Downregulated
SL1403,conserved hypothetical protein,31.21777714,5.107860098,48.6243885,9.519522377,3.250889191,0,0,Upregulated
SL1430,putative exported protein,33.62353432,64.8835879,12.78349859,0.197022067,-2.343570872,3.12E-06,8.51E-05,Downregulated
SL1433,putative secreted protein,49.24957591,109.6127056,9.007489462,0.082175596,-3.605146166,2.89E-11,2.65E-09,Downregulated
SL1439,conserved hypothetical protein,48.11008458,104.8643724,10.27389272,0.097973148,-3.351469786,0.000772406,0.009567302,Downregulated
SL1478,conserved hypothetical protein,37.27333011,69.89046472,15.5285737,0.222184439,-2.170170316,0.010333495,0.077501213,Downregulated
SL1480,plasmid stability protein,42.18179991,82.17903971,15.51697338,0.188819113,-2.404923289,2.20E-05,0.000445664,Downregulated
SL1482,conserved hypothetical protein,23.40317153,54.74352001,2.509605872,0.045842976,-4.447155488,0.004470599,0.040671026,Downregulated
SL1523,conserved hypothetical protein,28.93334666,64.80454903,5.019211744,0.077451534,-3.690562373,3.43E-06,9.11E-05,Downregulated
SL1537,putative lipoprotein,78.33611832,143.6079615,34.82155621,0.242476502,-2.044083148,2.03E-06,6.09E-05,Downregulated
SL1544,putative phosphotransferase enzyme,27.2747053,7.669811297,40.34463464,5.260186083,2.395113837,0.006136623,0.052386734,Upregulated
SL1547,putative ribulose-5-phosphate 3-epimerase,28.21184588,12.66806765,38.57436469,3.04500779,1.606445919,0.000558128,0.007304068,Upregulated
SL1565,ABC transporter ATP-binding subunit,23.2417606,10.36028419,31.82941154,3.072252746,1.619296907,1.63E-05,0.000351152,Upregulated
SL1568,possible methyltransferase,93.7804127,206.6292621,18.54784642,0.08976389,-3.477720987,1.29E-07,5.25E-06,Downregulated
SL1582,conserved hypothetical protein,521.9954055,1271.948828,22.02645729,0.017317094,-5.851659348,0.002824005,0.028589772,Downregulated
SL1584,putative integrase/transposase (remnant),43.26420133,101.396186,4.509544893,0.044474502,-4.490877734,0.000364638,0.005191879,Downregulated
SL1585,conserved hypothetical protein,57.33241234,113.6270568,19.80264936,0.174277588,-2.520541046,0.002690028,0.027445844,Downregulated
SL1589,conserved hypothetical protein,29.44753386,56.32579117,11.52869566,0.204678806,-2.288566376,4.10E-05,0.000774285,Downregulated
SL1593,putative membrane protein,39.87059798,88.03876491,7.758486688,0.088125801,-3.504291722,2.19E-06,6.53E-05,Downregulated
SL1594,putative membrane protein,45.33239678,91.15583554,14.78343761,0.162177633,-2.624353236,0.000296866,0.004314452,Downregulated
SL1636,putative regulatory protein,61.202625,135.713519,11.52869566,0.084948764,-3.557263238,2.76E-05,0.00054745,Downregulated
SL1647,conserved hypothetical protein,16.08491221,26.70104632,9.007489462,0.337345936,-1.567699313,0.001650285,0.017988107,Downregulated
SL1663,putative outer membrane protein,146.690561,330.2581111,24.31219425,0.073615737,-3.763841982,5.71E-11,4.85E-09,Downregulated
SL1669,conserved hypothetical protein,12.59589382,25.84312135,3.764408808,0.14566386,-2.779285114,0.007227946,0.059115631,Downregulated
SL1671,conserved hypothetical protein,30.98122153,68.04203181,6.27401468,0.092207927,-3.438965412,9.39E-05,0.001616609,Downregulated
SL1686,Hypothetical UPF0225 protein.,49.66400549,96.36434481,18.53044594,0.192295667,-2.378601842,0.000590159,0.007593087,Downregulated
SL1710,putative exported protein,100.4375268,230.0537651,14.02670121,0.060971405,-4.035723407,1.72E-05,0.000364582,Downregulated
SL1732,conserved hypothetical protein,281.5247521,620.4568655,55.57000991,0.089563051,-3.480952514,0.007572218,0.061214224,Downregulated
SL1737,conserved hypothetical protein,21.07278736,50.79976399,1.254802936,0.02470096,-5.339289079,0.005181105,0.045789768,Downregulated
SL1741,conserved hypothetical protein,41.35215954,99.61599005,2.509605872,0.025192802,-5.310844623,0.001194993,0.013591749,Downregulated
SL1752,hypothetical protein,29.81352855,61.00518669,9.019089785,0.14784136,-2.757878159,0.007975502,0.063843066,Downregulated
SL1767,conserved hypothetical protein,180.7453694,359.4679909,61.59695504,0.171355883,-2.54493237,3.28E-05,0.000636635,Downregulated
SL1768,putative exported protein,98.51569736,194.0743096,34.80995588,0.179364059,-2.479037264,0.004124161,0.038421671,Downregulated
SL1786,hypothetical protein,50.80261745,107.8486962,12.77189827,0.118424225,-3.077963864,0.001079671,0.012541831,Downregulated
SL1846,conserved hypothetical protein,18.56626744,6.182968415,26.82180012,4.338013447,2.117034525,3.06E-06,8.39E-05,Upregulated
SL1933,putative bacteriophage protein,16.43672037,2.741305138,25.56699719,9.326578364,3.221347898,0.002299222,0.023906057,Upregulated
SL1934,predicted bacteriophage protein,12.62070112,2.612279035,19.29298251,7.38549835,2.884695273,9.47E-06,0.000220518,Upregulated
SL1939,predicted bacteriophage protein,7.391695341,2.303898994,10.78355957,4.680569591,2.226684106,0.00022172,0.003372208,Upregulated
SL1945,predicted bacteriophage protein,11.30733108,1.211058347,18.03817957,14.89455864,3.896713469,0.000137117,0.002225176,Upregulated
SL1946,predicted bacteriophage protein,11.77209888,0.490773437,19.29298251,39.3113829,5.296875211,2.87E-11,2.65E-09,Upregulated
SL1948,putative peptidase,6.759803497,0.724169383,10.78355957,14.89093551,3.896362487,2.08E-07,8.02E-06,Upregulated
SL1949,putative portal protein,19.20404307,2.130794271,30.58620893,14.3543698,3.843418088,2.07E-16,4.68E-14,Upregulated
SL1967,predicted bacteriophage protein,66.83840888,140.0387528,18.03817957,0.128808485,-2.956700466,0.006907856,0.057042146,Downregulated
SL1970,predicted bacteriophage protein,12.90991346,4.461714268,18.54204626,4.155812126,2.055130435,0.000470172,0.006432894,Upregulated
SL1977,conserved hypothetical protein,160.3398438,364.0281144,24.54766348,0.067433428,-3.89039226,0.003539088,0.034138107,Downregulated
SL1980,hypothetical protein,10.48958549,0.284398495,17.29304349,60.80567863,5.926134158,0.006787206,0.056330362,Upregulated
SL1987,conserved hypothetical protein,38.56098239,79.12681298,11.51709533,0.145552372,-2.780389742,0.001100671,0.012740513,Downregulated
SL2154,FAA-hydrolase-family protein,20.78487093,3.082955398,32.58614795,10.56977599,3.401872896,6.20E-14,9.21E-12,Upregulated
SL2190,putative membrane protein,55.28503052,103.6264893,23.05739131,0.2225048,-2.168091634,0.004471325,0.040671026,Downregulated
SL2191,putative lipoprotein,94.41367103,200.347787,23.79092708,0.11874814,-3.074023178,0.000475594,0.006466581,Downregulated
SL2269,conserved hypothetical protein,34.67654205,10.79836504,50.59532671,4.685461781,2.228191241,0.014155292,0.099330056,Upregulated
SL2271,putative inner membrane protein,31.97584042,8.138122916,47.86765209,5.881903307,2.556283068,0.007466235,0.060582106,Upregulated
SL2300,putative aminotransferase,122.2007594,252.5224644,35.31962273,0.13986725,-2.837869897,1.89E-06,5.74E-05,Downregulated
SL2305,conserved hypothetical protein,38.94499122,86.06925164,7.528817616,0.087473952,-3.515002709,0.003177228,0.031153029,Downregulated
SL2309,putative transketolase C-terminal section,30.14556758,4.344341583,47.34638492,10.8984029,3.446044827,0.000429815,0.005980824,Upregulated
SL2310,putative transketolase N-terminal section,24.53431704,7.238654369,36.06475882,4.982246282,2.316796339,1.70E-05,0.000361654,Upregulated
SL2312,putative sugar phosphotransferase component II B,13.88171524,5.764814329,19.29298251,3.346678905,1.742730139,0.002902103,0.029082548,Upregulated
SL2359,conserved hypothetical protein,37.09577597,80.33720962,8.268153539,0.102918107,-3.280431268,3.74E-09,2.22E-07,Downregulated
SL2370,putative aminotransferase,108.667707,196.8678809,49.86759111,0.253304861,-1.981053334,0.002781543,0.028247349,Downregulated
SL2434,transposase,13.1826056,5.899244632,18.03817957,3.057710045,1.612451606,0.011277309,0.083318543,Upregulated
SL2467,hypothetical protein,172.1137618,395.7157181,23.04579099,0.05823825,-4.101889181,2.31E-06,6.73E-05,Downregulated
SL2468,conserved hypothetical inner membrane protein,172.3309439,396.2586732,23.04579099,0.058158452,-4.103867322,3.00E-06,8.24E-05,Downregulated
SL2533,putative phophosugar binding protein,29.74075843,7.432530879,44.61291014,6.002384768,2.585535802,0.004631222,0.04183452,Upregulated
SL2551,predicted bacteriophage protein,12.16578106,4.474887413,17.29304349,3.864464485,1.950268508,0.000504898,0.006711587,Upregulated
SL2552A,predicted bacteriophage protein,6.878522337,0.667762632,11.01902881,16.50141573,4.0445179,0.000686698,0.008703502,Upregulated
SL2565,predicted bacteriophage protein,6.876615774,1.780700353,10.27389272,5.769579763,2.528466242,0.003151678,0.030995447,Upregulated
SL2573,putative DNA packaging protein,10.53909752,2.307783466,16.02664023,6.944603105,2.795892244,0.001549085,0.016998345,Upregulated
SL2576,bacteriophage lysozyme,11.21995262,5.110224842,15.29310447,2.992648061,1.581422626,0.001337371,0.014976722,Upregulated
SL2579,putative antitermination protein,17.03247154,4.230683067,25.56699719,6.043231502,2.595320209,4.11E-08,1.89E-06,Upregulated
SL2589,putative bacteriophage protein,8.317460769,1.618404031,12.78349859,7.898830171,2.981639004,3.03E-05,0.000592857,Upregulated
SL2593,putative DNA-binding protein,180.8327284,420.1598392,21.2813212,0.050650536,-4.303278644,9.27E-07,3.12E-05,Downregulated
SL2594,predicted bacteriophage protein,1210.021081,2919.146035,70.6044445,0.024186678,-5.369643572,8.46E-11,6.91E-09,Downregulated
SL2597A,predicted bacteriophage protein,12.94715737,3.781623506,19.05751327,5.039505715,2.333282238,5.95E-07,2.10E-05,Upregulated
SL2623,putative lipoprotein,70.32191555,135.2362853,27.04566903,0.199988257,-2.322012803,2.13E-05,0.000434407,Downregulated
SL2626,conserved hypothetical protein,42.60757284,15.98830347,60.35375242,3.774869081,1.91642661,3.99E-06,0.000104917,Upregulated
SL2634,predicted bacteriophage protein,5.223438444,0.647665558,8.273953701,12.77504044,3.675255953,4.05E-05,0.000769176,Upregulated
SL2638,predicted bacteriophage protein,5.903617965,1.583614084,8.783620552,5.546566327,2.471594929,2.56E-05,0.00051073,Upregulated
SL2644,predicted bacteriophage protein,242.9542542,597.9746135,6.27401468,0.010492109,-6.574551522,5.92E-05,0.001073096,Downregulated
SL2659,conserved hypothetical protein,95.98341467,236.1941279,2.509605872,0.010625183,-6.556368478,5.74E-09,3.21E-07,Downregulated
SL2671,probable major tail tube protein,15.97059107,0.811481608,26.07666404,32.13463346,5.006057111,0.013378106,0.095308078,Upregulated
SL2688,putative bacteriophage tail protein,4.227568118,0.040194148,7.019150765,174.6311604,7.448167199,2.77E-07,1.05E-05,Upregulated
SL2689,putative capsid completion protein,23.25797391,0.207894671,38.6246934,185.7897237,7.537526896,0.01316561,0.09451492,Upregulated
SL2691,putative major capsid protein,9.522410131,0.86636863,15.29310447,17.65196007,4.141756484,1.68E-09,1.09E-07,Upregulated
SL2695,putative competence protein,45.12262875,89.88431567,15.28150414,0.170013022,-2.556282842,0.000762466,0.009462099,Downregulated
SL2714,hypothetical protein,23.46221676,56.77333751,1.254802936,0.022101976,-5.49968084,0.000980186,0.011676534,Downregulated
SL2715,hypothetical protein,94.71849944,233.0318398,2.509605872,0.010769369,-6.536922468,6.85E-07,2.34E-05,Downregulated
SL2716,bacteriophage polarity suppression protein,7.745418614,2.070503049,11.52869566,5.568065048,2.477176065,0.000882313,0.010646362,Upregulated
SL2718,probable bacteriophage capsid protein,20.45290205,1.488532914,33.0958148,22.23384818,4.474685763,0.008322642,0.065736807,Upregulated
SL2720,predicted bacteriophage protein,7.105688359,2.353381815,10.27389272,4.365586857,2.126175605,0.00961855,0.073745972,Upregulated
SL2730,putative ATPase,149.725402,252.6079943,81.1370071,0.321197305,-1.638468305,0.005111601,0.045236636,Downregulated
SL2732,putative transcriptional regulator,21.70766237,46.74033831,5.019211744,0.107385011,-3.219135462,0.00638888,0.05398356,Downregulated
SL2737,putative dehydrogenase,38.96515038,10.94765852,57.64347829,5.265370505,2.396535052,5.04E-14,7.67E-12,Upregulated
SL2751,conserved hypothetical protein,14.87465065,6.735552803,20.30071589,3.013964329,1.591662343,0.00064464,0.008234262,Upregulated
SL2752,putative DNA/RNA helicase,107.6517866,187.2366594,54.59520476,0.29158395,-1.778016784,0.000222321,0.003373499,Downregulated
